MsgID.LOCAL_VELOCITY,0.0000000,0.1800000,0.4100000,-0.0100000
MsgID.LOCAL_POSITION,41.6450000,21.1964989,0.3815564,-7.0031710
MsgID.LOCAL_VELOCITY,41.6450000,0.1892885,0.4102942,-0.0168748
MsgID.GLOBAL_POSITION,0.0000000,-122.3957467,37.7934725,6.8410000
MsgID.LOCAL_VELOCITY,0.0000000,0.1300000,0.2900000,1.3500000
MsgID.LOCAL_POSITION,41.8940000,21.2208290,0.4622295,-6.8411498
MsgID.LOCAL_VELOCITY,41.8940000,0.1398563,0.2987908,1.3534294
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957460,37.7934727,6.3850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0800000,0.1600000,1.8300000
MsgID.LOCAL_POSITION,42.1450000,21.2426510,0.5232207,-6.3856363
MsgID.LOCAL_VELOCITY,42.1450000,0.0882785,0.1605889,1.8385304
MsgID.GLOBAL_POSITION,0.0000000,-122.3957463,37.7934719,5.9260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,0.0700000,1.9800000
MsgID.LOCAL_POSITION,42.3940000,21.1542397,0.4958502,-5.9269381
MsgID.LOCAL_VELOCITY,42.3940000,0.0449973,0.0748312,1.9847426
MsgID.GLOBAL_POSITION,0.0000000,-122.3957477,37.7934714,5.3770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0200000,2.0000000
MsgID.LOCAL_POSITION,42.6460000,21.1017876,0.3770343,-5.3772273
MsgID.LOCAL_VELOCITY,42.6460000,0.0239722,0.0259491,2.0046437
MsgID.GLOBAL_POSITION,0.0000000,-122.3957468,37.7934729,4.8850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0100000,2.0100000
MsgID.LOCAL_POSITION,42.8950000,21.2700863,0.4565692,-4.8856983
MsgID.LOCAL_VELOCITY,42.8950000,0.0242761,0.0131584,2.0130451
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957456,37.7934737,4.3310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,2.0300000
MsgID.LOCAL_POSITION,43.1460000,21.3507366,0.5644990,-4.3318720
MsgID.LOCAL_VELOCITY,43.1460000,0.0094589,0.0012343,2.0311403
MsgID.GLOBAL_POSITION,0.0000000,-122.3957455,37.7934730,3.8320000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,1.9800000
MsgID.LOCAL_POSITION,43.3960000,21.2725315,0.5670964,-3.8313847
MsgID.LOCAL_VELOCITY,43.3960000,-0.0106242,-0.0144211,1.9809659
MsgID.GLOBAL_POSITION,0.0000000,-122.3957460,37.7934737,3.2790000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,2.0000000
MsgID.LOCAL_POSITION,43.6460000,21.3497524,0.5239451,-3.2792668
MsgID.LOCAL_VELOCITY,43.6460000,-0.0174379,-0.0239478,2.0072961
MsgID.GLOBAL_POSITION,0.0000000,-122.3957476,37.7934743,2.7860000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0200000,2.0400000
MsgID.LOCAL_POSITION,43.8960000,21.4252548,0.3862958,-2.7869139
MsgID.LOCAL_VELOCITY,43.8960000,-0.0215919,-0.0219993,2.0402162
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957472,37.7934731,2.2480000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,1.9600000
MsgID.LOCAL_POSITION,44.1460000,21.2849617,0.4158807,-2.2483685
MsgID.LOCAL_VELOCITY,44.1460000,-0.0277565,-0.0092198,1.9632775
MsgID.GLOBAL_POSITION,0.0000000,-122.3957451,37.7934729,1.7740000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,1.9800000
MsgID.LOCAL_POSITION,44.3970000,21.2652225,0.6042664,-1.7741901
MsgID.LOCAL_VELOCITY,44.3970000,-0.0228794,-0.0087363,1.9807557
MsgID.GLOBAL_POSITION,0.0000000,-122.3957450,37.7934730,1.2550000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,1.9600000
MsgID.LOCAL_POSITION,44.6470000,21.2782211,0.6117480,-1.2554038
MsgID.LOCAL_VELOCITY,44.6470000,-0.0142064,-0.0232523,1.9698455
MsgID.GLOBAL_POSITION,0.0000000,-122.3957473,37.7934730,0.7650000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,2.0000000
MsgID.LOCAL_POSITION,44.8970000,21.2716904,0.4084509,-0.7658093
MsgID.LOCAL_VELOCITY,44.8970000,-0.0156110,-0.0296269,2.0065446
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957460,37.7934714,0.2250000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,2.0200000
MsgID.LOCAL_POSITION,45.1470000,21.0984764,0.5224757,-0.2255836
MsgID.LOCAL_VELOCITY,45.1470000,-0.0173422,-0.0209825,2.0231521
MsgID.GLOBAL_POSITION,0.0000000,-122.3957458,37.7934713,0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.3980000,21.0840034,0.5424163,-0.0665143
MsgID.LOCAL_VELOCITY,45.3980000,0.0000020,0.0000092,-0.0000365
MsgID.GLOBAL_POSITION,0.0000000,-122.3957460,37.7934722,0.0360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.6470000,21.1832790,0.5203130,-0.0365547
MsgID.LOCAL_VELOCITY,45.6470000,-0.0000020,0.0000001,-0.0000223
MsgID.GLOBAL_POSITION,0.0000000,-122.3957460,37.7934716,0.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.8970000,21.1162491,0.5203026,-0.0060522
MsgID.LOCAL_VELOCITY,45.8970000,-0.0000053,-0.0000056,0.0000404
